class_name,feature,coefficient,abs_coefficient
NO,vicuna,-0.004863972677874361,0.004863972677874361
NO,constants,0.0048591010629246215,0.0048591010629246215
NO,free,-0.004857393586926041,0.004857393586926041
NO,equation we,0.004856784082459901,0.004856784082459901
NO,song han,-0.004855369094294247,0.004855369094294247
NO,annotated,-0.004854350611822089,0.004854350611822089
NO,boxes,-0.004853970196092766,0.004853970196092766
NO,exists,0.004851475115238037,0.004851475115238037
NO,diffusion,-0.0048504979766814385,0.0048504979766814385
NO,natural language,-0.004848796197054278,0.004848796197054278
NO,risks,-0.004842824079051159,0.004842824079051159
NO,to simulate,0.004841870945934051,0.004841870945934051
NO,during,-0.0048404766128725156,0.0048404766128725156
NO,solution,0.004839089198811607,0.004839089198811607
NO,adversarial attacks,-0.004831340657227748,0.004831340657227748
NO,upper bound,0.004831121601436521,0.004831121601436521
NO,recursive,0.004830722675574743,0.004830722675574743
NO,activity,0.0048290040895948285,0.0048290040895948285
NO,εθ xt,-0.004827211612379208,0.004827211612379208
NO,prediction,0.004819941780445177,0.004819941780445177
NO,softmax,-0.004813793004432916,0.004813793004432916
NO,enough to,0.004813146451696087,0.004813146451696087
NO,less,-0.004811613188051193,0.004811613188051193
NO,numerical,0.004810402817456146,0.004810402817456146
NO,bird,-0.0048086850612185025,0.0048086850612185025
NO,reproducibility,-0.004808455021835392,0.004808455021835392
NO,jong,-0.004808419593642279,0.004808419593642279
NO,cvpr,-0.004807667761766184,0.004807667761766184
NO,llama 7b,-0.004807388640504545,0.004807388640504545
NO,stochastic,0.004807114376517567,0.004807114376517567
NO,speed,0.004806832442091495,0.004806832442091495
NO,2022 url,-0.0048003197420144975,0.0048003197420144975
NO,independent,0.004798362630014813,0.004798362630014813
NO,interpolation,0.004798310575824569,0.004798310575824569
NO,the task,-0.0047976845126996735,0.0047976845126996735
NO,samples,-0.004793451567690186,0.004793451567690186
NO,xiao,-0.004790624117946011,0.004790624117946011
NO,functional,0.004789845370040599,0.004789845370040599
NO,tasks from,-0.004786559701579015,0.004786559701579015
NO,synthesis with,-0.004784613529989059,0.004784613529989059
NO,ali,-0.004784221889025063,0.004784221889025063
NO,sft,-0.0047835651188080815,0.0047835651188080815
NO,vertices,0.004777231960179237,0.004777231960179237
NO,features and,-0.004772636682323297,0.004772636682323297
NO,mse,0.00477248818509872,0.00477248818509872
NO,is given,0.004770589223009202,0.004770589223009202
NO,pixels,-0.00477030904272069,0.00477030904272069
NO,01,-0.004768670371121869,0.004768670371121869
NO,c4,-0.00476441146876014,0.00476441146876014
NO,sandhini,-0.004763061849863308,0.004763061849863308
NO,sandhini agarwal,-0.004763061849863308,0.004763061849863308
NO,the mae,0.004762630299045453,0.004762630299045453
NO,default,-0.004762074451829972,0.004762074451829972
NO,blocks,-0.004759318714553938,0.004759318714553938
NO,representation learning,-0.0047586866906705865,0.0047586866906705865
NO,jailbreak prompts,-0.004757598481895965,0.004757598481895965
NO,linear function,0.004753553890001826,0.004753553890001826
NO,augmented generation,0.004752239385768483,0.004752239385768483
NO,tokens,-0.004751806826993881,0.004751806826993881
NO,09,-0.004747125799739532,0.004747125799739532
NO,cv,0.004745764135893358,0.004745764135893358
NO,in machine,0.004744636571115257,0.004744636571115257
NO,mohammad,-0.004744353413805145,0.004744353413805145
NO,representations,-0.004742426767804424,0.004742426767804424
NO,epoch,-0.0047375662430737,0.0047375662430737
NO,esser,-0.004736568953521051,0.004736568953521051
NO,checkpoints,-0.00473609673820209,0.00473609673820209
NO,the loop,-0.004734832159687305,0.004734832159687305
NO,liu et,-0.004734314250205703,0.004734314250205703
NO,bound on,0.004732924576123578,0.004732924576123578
NO,models from,-0.0047313776763494,0.0047313776763494
NO,xie,-0.004728936718333583,0.004728936718333583
NO,price,0.004721074239072482,0.004721074239072482
NO,semantic information,0.004719031000688917,0.004719031000688917
NO,the optimal,0.00471495875871934,0.00471495875871934
NO,for some,0.004708651054262559,0.004708651054262559
NO,chan,-0.004705955496929207,0.004705955496929207
NO,resolutions,-0.004702932899045469,0.004702932899045469
NO,dft,0.0047025484306120555,0.0047025484306120555
NO,have that,0.00470036124570886,0.00470036124570886
NO,instructions,-0.004695388679699623,0.004695388679699623
NO,complexity,0.004693850375017838,0.004693850375017838
NO,examples of,-0.004693158216442136,0.004693158216442136
NO,validation,-0.0046911045025452265,0.0046911045025452265
NO,defending,-0.00469028754817709,0.00469028754817709
NO,age,0.004688495859596141,0.004688495859596141
NO,attacks in,-0.004686858483603629,0.004686858483603629
NO,assistant,-0.004686634471966392,0.004686634471966392
NO,80,-0.0046858524066670125,0.0046858524066670125
NO,could,-0.004684148974189295,0.004684148974189295
NO,tasks,-0.004684012041901336,0.004684012041901336
NO,xm,0.004681192653630879,0.004681192653630879
NO,needs,0.0046798001609497835,0.0046798001609497835
NO,2312,-0.004678648403215032,0.004678648403215032
NO,the retrieved,0.004676313525676398,0.004676313525676398
NO,absolute,-0.004670099103399101,0.004670099103399101
NO,is well,0.004667491190955814,0.004667491190955814
NO,accurate,0.004667076226133008,0.004667076226133008
NO,such that,0.0046614429739881705,0.0046614429739881705
NO,html,-0.004656399253784987,0.004656399253784987
NO,haixu wu,0.004652620330035488,0.004652620330035488
NO,we assume,0.004652459775701778,0.004652459775701778
NO,acc,-0.004650469819454412,0.004650469819454412
NO,intervened,-0.004650389041291716,0.004650389041291716
NO,working,-0.004650370329977834,0.004650370329977834
NO,academy,0.004648472679503007,0.004648472679503007
NO,ho,-0.0046484247270219175,0.0046484247270219175
NO,77,-0.004646197606987762,0.004646197606987762
NO,the quantum,0.004644723149122069,0.004644723149122069
NO,uses,-0.004641256910357343,0.004641256910357343
NO,the alignment,-0.0046383720885465034,0.0046383720885465034
NO,f1,0.004634665752594499,0.004634665752594499
NO,generation in,-0.004633658176641481,0.004633658176641481
NO,of quantum,0.004633113752019858,0.004633113752019858
NO,andy,-0.004631595247123682,0.004631595247123682
NO,diffusion model,-0.004631525446641784,0.004631525446641784
NO,system,0.004631516350600649,0.004631516350600649
NO,fengwu,0.0046313019540141324,0.0046313019540141324
NO,unseen,-0.0046304643452851025,0.0046304643452851025
NO,minute,0.004630160387058502,0.004630160387058502
NO,attacks and,-0.004629744566682718,0.004629744566682718
NO,proof the,0.004629378636744687,0.004629378636744687
NO,retrieval,0.004623046562227861,0.004623046562227861
NO,differences between,-0.004622894568377663,0.004622894568377663
NO,56,-0.004621893873398471,0.004621893873398471
NO,optimized,-0.004619954756902266,0.004619954756902266
NO,for image,-0.004611792212112473,0.004611792212112473
NO,if there,0.004606357660298875,0.004606357660298875
NO,shown that,0.004605450386859665,0.004605450386859665
NO,training we,-0.004602886858957495,0.004602886858957495
NO,anthropic,-0.004602193944808304,0.004602193944808304
NO,hilbert,0.0045996945463005435,0.0045996945463005435
NO,bypass,-0.004598859112669607,0.004598859112669607
NO,title,-0.004596413900284019,0.004596413900284019
NO,44,-0.004594952876678122,0.004594952876678122
NO,32 32,-0.004591962239388946,0.004591962239388946
NO,except,-0.004586665460867122,0.004586665460867122
NO,determined,0.004586223740372037,0.004586223740372037
NO,em,0.004585936329091007,0.004585936329091007
NO,openreview net,-0.004585621212183931,0.004585621212183931
NO,bartlett,0.004583166093573611,0.004583166093573611
NO,boundary,0.0045825487035341915,0.0045825487035341915
NO,graphcut,0.004582374847763123,0.004582374847763123
NO,74,-0.004580959009291047,0.004580959009291047
NO,images from,-0.0045793716491583595,0.0045793716491583595
NO,2402,-0.004578693473409257,0.004578693473409257
NO,anchor,0.004575625777905501,0.004575625777905501
NO,the convergence,0.004572889904829047,0.004572889904829047
NO,of large,-0.004570747333226915,0.004570747333226915
NO,task success,-0.004569568046767061,0.004569568046767061
NO,transferable,-0.004567626505092266,0.004567626505092266
NO,term in,0.004563566403884203,0.004563566403884203
NO,the objective,0.004554255371275419,0.004554255371275419
NO,ouyang,-0.004554182749244534,0.004554182749244534
NO,rl,-0.004549250742862564,0.004549250742862564
NO,training,-0.004548856374772027,0.004548856374772027
NO,τs,0.004547552585990805,0.004547552585990805
NO,zheng et,-0.004540804090969737,0.004540804090969737
NO,a1,0.004540145036259347,0.004540145036259347
NO,with applications,0.004538648601446784,0.004538648601446784
NO,equilibrium,0.004538332878323894,0.004538332878323894
NO,journal,0.00453773442385355,0.00453773442385355
NO,angular,0.00453474645005975,0.00453474645005975
NO,the function,0.004532714518489296,0.004532714518489296
NO,openreview,-0.004531590062402854,0.004531590062402854
NO,2303,-0.004530923047394297,0.004530923047394297
NO,prediction model,0.004530192528555587,0.004530192528555587
NO,90,-0.004525315933692151,0.004525315933692151
NO,ssms,-0.004524477264053141,0.004524477264053141
NO,pattern recognition,-0.004524297287034675,0.004524297287034675
NO,geometry,0.004523550178474671,0.004523550178474671
NO,rafailov,-0.004523145433014915,0.004523145433014915
NO,the original,-0.004520472423356355,0.004520472423356355
NO,corr,-0.004519455396182352,0.004519455396182352
NO,the regret,0.004515732582437663,0.004515732582437663
NO,memory usage,-0.00451335627982583,0.00451335627982583
NO,81,-0.004513143661667755,0.004513143661667755
NO,91,-0.004510471408861851,0.004510471408861851
NO,chelsea,-0.004509394099405675,0.004509394099405675
NO,the problem,0.0045041897305820675,0.0045041897305820675
NO,for 3d,-0.004499982321920718,0.004499982321920718
NO,differences,-0.00449956094968171,0.00449956094968171
NO,xing,-0.0044991270238567025,0.0044991270238567025
NO,gsm8k,-0.004498086227694946,0.004498086227694946
NO,models are,-0.004496307055077894,0.004496307055077894
NO,hallucination,-0.004492399711306661,0.004492399711306661
NO,the one,0.0044919437394609265,0.0044919437394609265
NO,patching,0.004491880171285556,0.004491880171285556
NO,block,-0.004490888479435408,0.004490888479435408
NO,yields the,0.004488581333117134,0.004488581333117134
NO,out,-0.004485911783421111,0.004485911783421111
NO,interaction,0.004485817277658825,0.004485817277658825
NO,set up,0.0044817084019557335,0.0044817084019557335
NO,estimates of,0.004481439303314995,0.004481439303314995
NO,fact,0.004476240872814793,0.004476240872814793
NO,cross attention,-0.0044760641227764965,0.0044760641227764965
NO,moe,-0.004471140573248824,0.004471140573248824
NO,corollary,0.004470356796197461,0.004470356796197461
NO,multi scale,0.004468323016668029,0.004468323016668029
NO,concepts,-0.004466960749575974,0.004466960749575974
NO,the expected,0.004464591882041466,0.004464591882041466
NO,scheme,0.004464271044004725,0.004464271044004725
NO,equations,0.004463437959603968,0.004463437959603968
NO,perplexity,-0.004462638703759423,0.004462638703759423
NO,in theorem,0.004461004072345098,0.004461004072345098
NO,of sciences,0.0044601801880789025,0.0044601801880789025
NO,feedback,-0.004459787290678781,0.004459787290678781
NO,per token,-0.00445723129159815,0.00445723129159815
NO,t2,0.004454661951038083,0.004454661951038083
NO,intermediate,-0.00445058386070631,0.00445058386070631
NO,tuning on,-0.004449706680678754,0.004449706680678754
NO,6b,-0.004447877467024268,0.004447877467024268
NO,v0,-0.0044477739440429145,0.0044477739440429145
NO,qwen audio,0.00444676705815819,0.00444676705815819
NO,brain fmri,0.004443670080446787,0.004443670080446787
NO,convergence of,0.004438286581042632,0.004438286581042632
NO,in online,0.0044340981897885825,0.0044340981897885825
NO,xu,-0.0044313742103822724,0.0044313742103822724
NO,utilize,-0.004429405176569415,0.004429405176569415
NO,confidence,-0.0044290543673508875,0.0044290543673508875
NO,considering,0.004428133244196633,0.004428133244196633
NO,visual,-0.004427747685670556,0.004427747685670556
NO,alec,-0.004424203803031755,0.004424203803031755
NO,twelfth,-0.0044205252452984446,0.0044205252452984446
NO,min,0.0044187851858707725,0.0044187851858707725
NO,estimate of,0.00441793873296409,0.00441793873296409
NO,noise to,-0.004416508152388307,0.004416508152388307
NO,the error,0.004411608180546566,0.004411608180546566
NO,sensor,0.004410895295754989,0.004410895295754989
NO,information with,0.004409627474620651,0.004409627474620651
NO,seed,-0.004407495453976055,0.004407495453976055
NO,alec radford,-0.004406111200725101,0.004406111200725101
NO,bound of,0.004403293823240284,0.004403293823240284
NO,1989,0.004402570975075176,0.004402570975075176
NO,100k,-0.004399488853232706,0.004399488853232706
NO,directions,0.004395932245993992,0.004395932245993992
NO,mistral,-0.004395311528995717,0.004395311528995717
NO,to estimate,0.0043936872636258385,0.0043936872636258385
NO,coco,-0.00439215045342845,0.00439215045342845
NO,the framework,0.004386257459172405,0.004386257459172405
NO,plays,0.0043837362895683945,0.0043837362895683945
NO,chang et,-0.004381786440962892,0.004381786440962892
NO,ln,0.0043815016536245316,0.0043815016536245316
NO,lv,-0.004380930820957629,0.004380930820957629
NO,we study,0.004378790400196114,0.004378790400196114
NO,the analysis,0.0043786406351940185,0.0043786406351940185
NO,step in,0.004376313374969523,0.004376313374969523
NO,hendrycks et,-0.004375858890300061,0.004375858890300061
NO,for both,-0.004374063156935518,0.004374063156935518
NO,box models,-0.004373425230111215,0.004373425230111215
NO,tail,-0.004371105648050907,0.004371105648050907
NO,xue,-0.004369779636960377,0.004369779636960377
NO,of jailbreak,-0.004369384596605742,0.004369384596605742
NO,sdxl,-0.004364794009490861,0.004364794009490861
NO,the twelfth,-0.004364000565483387,0.004364000565483387
NO,twelfth international,-0.0043622347537633005,0.0043622347537633005
NO,corr abs,-0.004359630825399332,0.004359630825399332
NO,zeng,-0.004356363872853402,0.004356363872853402
NO,available,-0.004356061558851286,0.004356061558851286
NO,terms,0.004355160419256245,0.004355160419256245
NO,2020b,-0.004353417596306842,0.004353417596306842
NO,meteorological,0.004352802750258093,0.004352802750258093
NO,analytics,0.004350284206983987,0.004350284206983987
NO,analogous,0.0043500515781619365,0.0043500515781619365
NO,70b,-0.004345739380276444,0.004345739380276444
NO,sample size,-0.004344329602439642,0.004344329602439642
NO,llm based,-0.0043442239422146955,0.0043442239422146955
NO,temporal,0.004341806837449706,0.004341806837449706
NO,relies on,0.004341320035629922,0.004341320035629922
NO,data efficiency,-0.004340873099301762,0.004340873099301762
NO,bl,0.004339194518843941,0.004339194518843941
NO,learning representations,-0.004338537177399759,0.004338537177399759
NO,ocr,-0.0043368237789107224,0.0043368237789107224
NO,adversarial,-0.004331905180093922,0.004331905180093922
NO,modal,0.004331567196747663,0.004331567196747663
NO,simulations,0.004327956160368519,0.004327956160368519
NO,this new,0.004324723324761156,0.004324723324761156
NO,scores for,-0.004323997920586639,0.004323997920586639
NO,askell,-0.004322956178439602,0.004322956178439602
